sales_id,oderdetail_id,Order ID, Cost,Sales
12714,12714,61-622-8419,190,285
12715,12715,61-622-8419,52.08,78.12
12716,12716,61-622-8419,310,465
12717,12717,61-622-8419,91.84,137.76
12718,12718,61-622-8419,320,480
12719,12719,61-622-8419,93.13,139.695
12720,12720,61-622-8419,75,112.5
12721,12721,61-622-8419,144.09,216.135
12722,12722,61-622-8419,125,187.5
12723,12723,61-622-8419,168.27,252.405
12724,12724,61-622-8419,69.38,104.07
12725,12725,61-622-8419,190,285
12726,12726,61-622-8419,52.08,78.12
12727,12727,61-720-5633,93.13,139.695
12728,12728,61-720-5633,75,112.5
12729,12729,61-720-5633,144.09,216.135
12730,12730,61-720-5633,125,187.5
12731,12731,61-720-5633,168.27,252.405
12732,12732,61-720-5633,69.38,104.07
12733,12733,61-720-5633,190,285
12734,12734,61-720-5633,52.08,78.12
12735,12735,61-720-5633,310,465
12736,12736,61-720-5633,91.84,137.76
12737,12737,61-720-5633,320,480
12738,12738,61-720-5633,93.13,139.695
12739,12739,61-720-5633,75,112.5
12740,12740,61-720-5633,144.09,216.135
12741,12741,61-720-5633,125,187.5
12742,12742,61-720-5633,168.27,252.405
12743,12743,61-720-5633,69.38,104.07
12744,12744,61-720-5633,190,285
12745,12745,61-720-5633,52.08,78.12
12746,12746,61-720-5633,310,465
12747,12747,61-720-5633,91.84,137.76
12748,12748,61-721-9793,310,465
12749,12749,61-721-9793,91.84,137.76
12750,12750,61-721-9793,320,480
12751,12751,61-721-9793,93.13,139.695
12752,12752,61-721-9793,75,112.5
12753,12753,61-721-9793,144.09,216.135
12754,12754,61-721-9793,125,187.5
12755,12755,61-721-9793,168.27,252.405
12756,12756,61-721-9793,69.38,104.07
12757,12757,61-721-9793,190,285
12758,12758,61-721-9793,52.08,78.12
12759,12759,61-721-9793,310,465
12760,12760,61-721-9793,91.84,137.76
12761,12761,61-721-9793,320,480
12762,12762,61-721-9793,93.13,139.695
12763,12763,61-721-9793,75,112.5
12764,12764,61-721-9793,144.09,216.135
12765,12765,61-721-9793,125,187.5
12766,12766,61-721-9793,168.27,252.405
12767,12767,61-721-9793,69.38,104.07
12768,12768,61-721-9793,190,285
12769,12769,61-729-8958,91.84,137.76
12770,12770,61-729-8958,320,480
12771,12771,61-729-8958,93.13,139.695
12772,12772,61-729-8958,75,112.5
12773,12773,61-729-8958,144.09,216.135
12774,12774,61-729-8958,125,187.5
12775,12775,61-729-8958,168.27,252.405
12776,12776,61-729-8958,69.38,104.07
12777,12777,61-729-8958,190,285
12778,12778,61-729-8958,52.08,78.12
12779,12779,61-729-8958,310,465
12780,12780,61-729-8958,91.84,137.76
12781,12781,61-729-8958,320,480
12782,12782,61-729-8958,93.13,139.695
12783,12783,61-729-8958,75,112.5
12784,12784,61-729-8958,144.09,216.135
12785,12785,61-729-8958,125,187.5
12786,12786,61-729-8958,168.27,252.405
12787,12787,61-729-8958,69.38,104.07
12788,12788,61-729-8958,190,285
12789,12789,61-729-8958,52.08,78.12
12790,12790,61-753-0334,133.17,199.755
12791,12791,61-753-0334,210,315
12792,12792,61-753-0334,44.57,66.855
12793,12793,61-753-0334,220,330
12794,12794,61-753-0334,101.6,152.4
12795,12795,61-753-0334,235,352.5
12796,12796,61-753-0334,124.62,186.93
12797,12797,61-753-0334,119.8,179.7
12798,12798,61-753-0334,98,147
12799,12799,61-753-0334,83.99,125.985
12800,12800,61-753-0334,225,337.5
12801,12801,61-753-0334,133.17,199.755
12802,12802,61-753-0334,210,315
12803,12803,61-753-0334,44.57,66.855
12804,12804,61-753-0334,220,330
12805,12805,61-753-0334,101.6,152.4
12806,12806,61-753-0334,235,352.5
12807,12807,61-753-0334,124.62,186.93
12808,12808,61-753-0334,119.8,179.7
12809,12809,61-753-0334,98,147
12810,12810,61-753-0334,83.99,125.985
12811,12811,61-799-5380,310,465
12812,12812,61-799-5380,91.84,137.76
12813,12813,61-799-5380,320,480
12814,12814,61-799-5380,93.13,139.695
12815,12815,61-799-5380,75,112.5
12816,12816,61-799-5380,144.09,216.135
12817,12817,61-799-5380,125,187.5
12818,12818,61-799-5380,168.27,252.405
12819,12819,61-799-5380,69.38,104.07
12820,12820,61-799-5380,190,285
12821,12821,61-799-5380,52.08,78.12
12822,12822,61-799-5380,310,465
12823,12823,61-799-5380,91.84,137.76
12824,12824,61-799-5380,320,480
12825,12825,61-799-5380,93.13,139.695
12826,12826,61-799-5380,75,112.5
12827,12827,61-799-5380,144.09,216.135
12828,12828,61-799-5380,125,187.5
12829,12829,61-799-5380,168.27,252.405
12830,12830,61-799-5380,69.38,104.07
12831,12831,61-799-5380,190,285
12832,12832,61-841-5883,320,480
12833,12833,61-841-5883,93.13,139.695
12834,12834,61-841-5883,75,112.5
12835,12835,61-841-5883,144.09,216.135
12836,12836,61-841-5883,125,187.5
12837,12837,61-841-5883,168.27,252.405
12838,12838,61-841-5883,69.38,104.07
12839,12839,61-841-5883,190,285
12840,12840,61-841-5883,52.08,78.12
12841,12841,61-841-5883,310,465
12842,12842,61-841-5883,91.84,137.76
12843,12843,61-841-5883,320,480
12844,12844,61-841-5883,93.13,139.695
12845,12845,61-841-5883,75,112.5
12846,12846,61-841-5883,144.09,216.135
12847,12847,61-841-5883,125,187.5
12848,12848,61-841-5883,168.27,252.405
12849,12849,61-841-5883,69.38,104.07
12850,12850,61-841-5883,190,285
12851,12851,61-841-5883,52.08,78.12
12852,12852,61-841-5883,310,465
12853,12853,62-086-4242,83.99,125.985
12854,12854,62-086-4242,225,337.5
12855,12855,62-086-4242,133.17,199.755
12856,12856,62-086-4242,210,315
12857,12857,62-086-4242,44.57,66.855
12858,12858,62-086-4242,220,330
12859,12859,62-086-4242,101.6,152.4
12860,12860,62-086-4242,235,352.5
12861,12861,62-086-4242,124.62,186.93
12862,12862,62-086-4242,119.8,179.7
12863,12863,62-086-4242,98,147
12864,12864,62-086-4242,83.99,125.985
12865,12865,62-086-4242,225,337.5
12866,12866,62-086-4242,133.17,199.755
12867,12867,62-086-4242,210,315
12868,12868,62-086-4242,44.57,66.855
12869,12869,62-086-4242,220,330
12870,12870,62-086-4242,101.6,152.4
12871,12871,62-086-4242,235,352.5
12872,12872,62-086-4242,124.62,186.93
12873,12873,62-086-4242,119.8,179.7
12874,12874,62-201-9287,320,480
12875,12875,62-201-9287,93.13,139.695
12876,12876,62-201-9287,75,112.5
12877,12877,62-201-9287,144.09,216.135
12878,12878,62-201-9287,125,187.5
12879,12879,62-201-9287,168.27,252.405
12880,12880,62-201-9287,69.38,104.07
12881,12881,62-201-9287,190,285
12882,12882,62-201-9287,52.08,78.12
12883,12883,62-201-9287,310,465
12884,12884,62-201-9287,91.84,137.76
12885,12885,62-201-9287,320,480
12886,12886,62-201-9287,93.13,139.695
12887,12887,62-201-9287,75,112.5
12888,12888,62-201-9287,144.09,216.135
12889,12889,62-201-9287,125,187.5
12890,12890,62-201-9287,168.27,252.405
12891,12891,62-201-9287,69.38,104.07
12892,12892,62-201-9287,190,285
12893,12893,62-201-9287,52.08,78.12
12894,12894,62-201-9287,310,465
12895,12895,62-507-3661,168.27,252.405
12896,12896,62-507-3661,69.38,104.07
12897,12897,62-507-3661,190,285
12898,12898,62-507-3661,52.08,78.12
12899,12899,62-507-3661,310,465
12900,12900,62-507-3661,91.84,137.76
12901,12901,62-507-3661,320,480
12902,12902,62-507-3661,93.13,139.695
12903,12903,62-507-3661,75,112.5
12904,12904,62-507-3661,144.09,216.135
12905,12905,62-507-3661,125,187.5
12906,12906,62-507-3661,168.27,252.405
12907,12907,62-507-3661,69.38,104.07
12908,12908,62-507-3661,190,285
12909,12909,62-507-3661,52.08,78.12
12910,12910,62-507-3661,310,465
12911,12911,62-507-3661,91.84,137.76
12912,12912,62-507-3661,320,480
12913,12913,62-507-3661,93.13,139.695
12914,12914,62-507-3661,75,112.5
12915,12915,62-507-3661,144.09,216.135
12916,12916,62-591-7981,91.84,137.76
12917,12917,62-591-7981,320,480
12918,12918,62-591-7981,93.13,139.695
12919,12919,62-591-7981,75,112.5
12920,12920,62-591-7981,144.09,216.135
12921,12921,62-591-7981,125,187.5
12922,12922,62-591-7981,168.27,252.405
12923,12923,62-591-7981,69.38,104.07
12924,12924,62-591-7981,190,285
12925,12925,62-591-7981,52.08,78.12
12926,12926,62-591-7981,310,465
12927,12927,62-591-7981,91.84,137.76
12928,12928,62-591-7981,320,480
12929,12929,62-591-7981,93.13,139.695
12930,12930,62-591-7981,75,112.5
12931,12931,62-591-7981,144.09,216.135
12932,12932,62-591-7981,125,187.5
12933,12933,62-591-7981,168.27,252.405
12934,12934,62-591-7981,69.38,104.07
12935,12935,62-591-7981,190,285
12936,12936,62-591-7981,52.08,78.12
12937,12937,62-768-3976,91.84,137.76
12938,12938,62-768-3976,320,480
12939,12939,62-768-3976,93.13,139.695
12940,12940,62-768-3976,75,112.5
12941,12941,62-768-3976,144.09,216.135
12942,12942,62-768-3976,125,187.5
12943,12943,62-768-3976,168.27,252.405
12944,12944,62-768-3976,69.38,104.07
12945,12945,62-768-3976,190,285
12946,12946,62-768-3976,52.08,78.12
12947,12947,62-768-3976,310,465
12948,12948,62-768-3976,91.84,137.76
12949,12949,62-768-3976,320,480
12950,12950,62-768-3976,93.13,139.695
12951,12951,62-768-3976,75,112.5
12952,12952,62-768-3976,144.09,216.135
12953,12953,62-768-3976,125,187.5
12954,12954,62-768-3976,168.27,252.405
12955,12955,62-768-3976,69.38,104.07
12956,12956,62-768-3976,190,285
12957,12957,62-768-3976,52.08,78.12
12958,12958,62-918-2454,125,187.5
12959,12959,62-918-2454,168.27,252.405
12960,12960,62-918-2454,69.38,104.07
12961,12961,62-918-2454,190,285
12962,12962,62-918-2454,52.08,78.12
12963,12963,62-918-2454,310,465
12964,12964,62-918-2454,91.84,137.76
12965,12965,62-918-2454,320,480
12966,12966,62-918-2454,93.13,139.695
12967,12967,62-918-2454,75,112.5
12968,12968,62-918-2454,144.09,216.135
12969,12969,62-918-2454,125,187.5
12970,12970,62-918-2454,168.27,252.405
12971,12971,62-918-2454,69.38,104.07
12972,12972,62-918-2454,190,285
12973,12973,62-918-2454,52.08,78.12
12974,12974,62-918-2454,310,465
12975,12975,62-918-2454,91.84,137.76
12976,12976,62-918-2454,320,480
12977,12977,62-918-2454,93.13,139.695
12978,12978,62-918-2454,75,112.5
12979,12979,63-204-3800,190,285
12980,12980,63-204-3800,52.08,78.12
12981,12981,63-204-3800,310,465
12982,12982,63-204-3800,91.84,137.76
12983,12983,63-204-3800,320,480
12984,12984,63-204-3800,93.13,139.695
12985,12985,63-204-3800,75,112.5
12986,12986,63-204-3800,144.09,216.135
12987,12987,63-204-3800,125,187.5
12988,12988,63-204-3800,168.27,252.405
12989,12989,63-204-3800,69.38,104.07
12990,12990,63-204-3800,190,285
12991,12991,63-204-3800,52.08,78.12
12992,12992,63-204-3800,310,465
12993,12993,63-204-3800,91.84,137.76
12994,12994,63-204-3800,320,480
12995,12995,63-204-3800,93.13,139.695
12996,12996,63-204-3800,75,112.5
12997,12997,63-204-3800,144.09,216.135
12998,12998,63-204-3800,125,187.5
12999,12999,63-204-3800,168.27,252.405
13000,13000,63-236-3555,124.62,186.93
13001,13001,63-236-3555,119.8,179.7
13002,13002,63-236-3555,98,147
13003,13003,63-236-3555,83.99,125.985
13004,13004,63-236-3555,225,337.5
13005,13005,63-236-3555,133.17,199.755
13006,13006,63-236-3555,210,315
13007,13007,63-236-3555,44.57,66.855
13008,13008,63-236-3555,220,330
13009,13009,63-236-3555,101.6,152.4
13010,13010,63-236-3555,235,352.5
13011,13011,63-236-3555,124.62,186.93
13012,13012,63-236-3555,119.8,179.7
13013,13013,63-236-3555,98,147
13014,13014,63-236-3555,83.99,125.985
13015,13015,63-236-3555,225,337.5
13016,13016,63-236-3555,133.17,199.755
13017,13017,63-236-3555,210,315
13018,13018,63-236-3555,44.57,66.855
13019,13019,63-236-3555,220,330
13020,13020,63-236-3555,101.6,152.4
13021,13021,63-346-9064,119.8,179.7
13022,13022,63-346-9064,98,147
13023,13023,63-346-9064,83.99,125.985
13024,13024,63-346-9064,225,337.5
13025,13025,63-346-9064,133.17,199.755
13026,13026,63-346-9064,210,315
13027,13027,63-346-9064,44.57,66.855
13028,13028,63-346-9064,220,330
13029,13029,63-346-9064,101.6,152.4
13030,13030,63-346-9064,235,352.5
13031,13031,63-346-9064,124.62,186.93
13032,13032,63-346-9064,119.8,179.7
13033,13033,63-346-9064,98,147
13034,13034,63-346-9064,83.99,125.985
13035,13035,63-346-9064,225,337.5
13036,13036,63-346-9064,133.17,199.755
13037,13037,63-346-9064,210,315
13038,13038,63-346-9064,44.57,66.855
13039,13039,63-346-9064,220,330
13040,13040,63-346-9064,101.6,152.4
13041,13041,63-346-9064,235,352.5
13042,13042,63-453-3505,98,147
13043,13043,63-453-3505,83.99,125.985
13044,13044,63-453-3505,225,337.5
13045,13045,63-453-3505,133.17,199.755
13046,13046,63-453-3505,210,315
13047,13047,63-453-3505,44.57,66.855
13048,13048,63-453-3505,220,330
13049,13049,63-453-3505,101.6,152.4
13050,13050,63-453-3505,235,352.5
13051,13051,63-453-3505,124.62,186.93
13052,13052,63-453-3505,119.8,179.7
13053,13053,63-453-3505,98,147
13054,13054,63-453-3505,83.99,125.985
13055,13055,63-453-3505,225,337.5
13056,13056,63-453-3505,133.17,199.755
13057,13057,63-453-3505,210,315
13058,13058,63-453-3505,44.57,66.855
13059,13059,63-453-3505,220,330
13060,13060,63-453-3505,101.6,152.4
13061,13061,63-453-3505,235,352.5
13062,13062,63-453-3505,124.62,186.93
13063,13063,63-500-9286,133.17,199.755
13064,13064,63-500-9286,210,315
13065,13065,63-500-9286,44.57,66.855
13066,13066,63-500-9286,220,330
13067,13067,63-500-9286,101.6,152.4
13068,13068,63-500-9286,235,352.5
13069,13069,63-500-9286,124.62,186.93
13070,13070,63-500-9286,119.8,179.7
13071,13071,63-500-9286,98,147
13072,13072,63-500-9286,83.99,125.985
13073,13073,63-500-9286,225,337.5
13074,13074,63-500-9286,133.17,199.755
13075,13075,63-500-9286,210,315
13076,13076,63-500-9286,44.57,66.855
13077,13077,63-500-9286,220,330
13078,13078,63-500-9286,101.6,152.4
13079,13079,63-500-9286,235,352.5
13080,13080,63-500-9286,124.62,186.93
13081,13081,63-500-9286,119.8,179.7
13082,13082,63-500-9286,98,147
13083,13083,63-500-9286,83.99,125.985
13084,13084,63-555-6345,320,480
13085,13085,63-555-6345,93.13,139.695
13086,13086,63-555-6345,75,112.5
13087,13087,63-555-6345,144.09,216.135
13088,13088,63-555-6345,125,187.5
13089,13089,63-555-6345,168.27,252.405
13090,13090,63-555-6345,69.38,104.07
13091,13091,63-555-6345,190,285
13092,13092,63-555-6345,52.08,78.12
13093,13093,63-555-6345,310,465
13094,13094,63-555-6345,91.84,137.76
13095,13095,63-555-6345,320,480
13096,13096,63-555-6345,93.13,139.695
13097,13097,63-555-6345,75,112.5
13098,13098,63-555-6345,144.09,216.135
13099,13099,63-555-6345,125,187.5
13100,13100,63-555-6345,168.27,252.405
13101,13101,63-555-6345,69.38,104.07
13102,13102,63-555-6345,190,285
13103,13103,63-555-6345,52.08,78.12
13104,13104,63-555-6345,310,465
13105,13105,63-761-3686,235,352.5
13106,13106,63-761-3686,44.57,66.855
13107,13107,63-761-3686,220,330
13108,13108,63-761-3686,101.6,152.4
13109,13109,63-761-3686,235,352.5
13110,13110,63-761-3686,124.62,186.93
13111,13111,63-761-3686,119.8,179.7
13112,13112,63-761-3686,98,147
13113,13113,63-761-3686,83.99,125.985
13114,13114,63-761-3686,225,337.5
13115,13115,63-761-3686,133.17,199.755
13116,13116,63-761-3686,210,315
13117,13117,63-761-3686,44.57,66.855
13118,13118,63-761-3686,220,330
13119,13119,63-761-3686,101.6,152.4
13120,13120,63-761-3686,235,352.5
13121,13121,63-761-3686,124.62,186.93
13122,13122,63-761-3686,119.8,179.7
13123,13123,63-761-3686,98,147
13124,13124,63-761-3686,83.99,125.985
13125,13125,63-761-3686,225,337.5
13126,13126,64-051-9774,69.38,104.07
13127,13127,64-051-9774,190,285
13128,13128,64-051-9774,52.08,78.12
13129,13129,64-051-9774,310,465
13130,13130,64-051-9774,91.84,137.76
13131,13131,64-051-9774,320,480
13132,13132,64-051-9774,93.13,139.695
13133,13133,64-051-9774,75,112.5
13134,13134,64-051-9774,144.09,216.135
13135,13135,64-051-9774,125,187.5
13136,13136,64-051-9774,168.27,252.405
13137,13137,64-051-9774,69.38,104.07
13138,13138,64-051-9774,190,285
13139,13139,64-051-9774,52.08,78.12
13140,13140,64-051-9774,310,465
13141,13141,64-051-9774,91.84,137.76
13142,13142,64-051-9774,320,480
13143,13143,64-051-9774,93.13,139.695
13144,13144,64-051-9774,75,112.5
13145,13145,64-051-9774,144.09,216.135
13146,13146,64-051-9774,125,187.5
13147,13147,64-141-5718,93.13,139.695
13148,13148,64-141-5718,75,112.5
13149,13149,64-141-5718,144.09,216.135
13150,13150,64-141-5718,125,187.5
13151,13151,64-141-5718,168.27,252.405
13152,13152,64-141-5718,69.38,104.07
13153,13153,64-141-5718,190,285
13154,13154,64-141-5718,52.08,78.12
13155,13155,64-141-5718,310,465
13156,13156,64-141-5718,91.84,137.76
13157,13157,64-141-5718,320,480
13158,13158,64-141-5718,93.13,139.695
13159,13159,64-141-5718,75,112.5
13160,13160,64-141-5718,144.09,216.135
13161,13161,64-141-5718,125,187.5
13162,13162,64-141-5718,168.27,252.405
13163,13163,64-141-5718,69.38,104.07
13164,13164,64-141-5718,190,285
13165,13165,64-141-5718,52.08,78.12
13166,13166,64-141-5718,310,465
13167,13167,64-141-5718,91.84,137.76
13168,13168,64-427-6469,125,187.5
13169,13169,64-427-6469,168.27,252.405
13170,13170,64-427-6469,69.38,104.07
13171,13171,64-427-6469,190,285
13172,13172,64-427-6469,52.08,78.12
13173,13173,64-427-6469,310,465
13174,13174,64-427-6469,91.84,137.76
13175,13175,64-427-6469,320,480
13176,13176,64-427-6469,93.13,139.695
13177,13177,64-427-6469,75,112.5
13178,13178,64-427-6469,144.09,216.135
13179,13179,64-427-6469,125,187.5
13180,13180,64-427-6469,168.27,252.405
13181,13181,64-427-6469,69.38,104.07
13182,13182,64-427-6469,190,285
13183,13183,64-427-6469,52.08,78.12
13184,13184,64-427-6469,310,465
13185,13185,64-427-6469,91.84,137.76
13186,13186,64-427-6469,320,480
13187,13187,64-427-6469,93.13,139.695
13188,13188,64-427-6469,75,112.5
13189,13189,64-446-6092,44.57,66.855
13190,13190,64-446-6092,220,330
13191,13191,64-446-6092,101.6,152.4
13192,13192,64-446-6092,235,352.5
13193,13193,64-446-6092,124.62,186.93
13194,13194,64-446-6092,119.8,179.7
13195,13195,64-446-6092,98,147
13196,13196,64-446-6092,83.99,125.985
13197,13197,64-446-6092,225,337.5
13198,13198,64-446-6092,133.17,199.755
13199,13199,64-446-6092,210,315
13200,13200,64-446-6092,44.57,66.855
13201,13201,64-446-6092,220,330
13202,13202,64-446-6092,101.6,152.4
13203,13203,64-446-6092,235,352.5
13204,13204,64-446-6092,124.62,186.93
13205,13205,64-446-6092,119.8,179.7
13206,13206,64-446-6092,98,147
13207,13207,64-446-6092,83.99,125.985
13208,13208,64-446-6092,225,337.5
13209,13209,64-446-6092,133.17,199.755
13210,13210,64-569-9390,93.13,139.695
13211,13211,64-569-9390,75,112.5
13212,13212,64-569-9390,144.09,216.135
13213,13213,64-569-9390,125,187.5
13214,13214,64-569-9390,168.27,252.405
13215,13215,64-569-9390,69.38,104.07
13216,13216,64-569-9390,190,285
13217,13217,64-569-9390,52.08,78.12
13218,13218,64-569-9390,310,465
13219,13219,64-569-9390,91.84,137.76
13220,13220,64-569-9390,320,480
13221,13221,64-569-9390,93.13,139.695
13222,13222,64-569-9390,75,112.5
13223,13223,64-569-9390,144.09,216.135
13224,13224,64-569-9390,125,187.5
13225,13225,64-569-9390,168.27,252.405
13226,13226,64-569-9390,69.38,104.07
13227,13227,64-569-9390,190,285
13228,13228,64-569-9390,52.08,78.12
13229,13229,64-569-9390,310,465
13230,13230,64-569-9390,91.84,137.76
13231,13231,64-718-6202,310,465
13232,13232,64-718-6202,91.84,137.76
13233,13233,64-718-6202,320,480
13234,13234,64-718-6202,93.13,139.695
13235,13235,64-718-6202,75,112.5
13236,13236,64-718-6202,144.09,216.135
13237,13237,64-718-6202,125,187.5
13238,13238,64-718-6202,168.27,252.405
13239,13239,64-718-6202,69.38,104.07
13240,13240,64-718-6202,190,285
13241,13241,64-718-6202,52.08,78.12
13242,13242,64-718-6202,310,465
13243,13243,64-718-6202,91.84,137.76
13244,13244,64-718-6202,320,480
13245,13245,64-718-6202,93.13,139.695
13246,13246,64-718-6202,75,112.5
13247,13247,64-718-6202,144.09,216.135
13248,13248,64-718-6202,125,187.5
13249,13249,64-718-6202,168.27,252.405
13250,13250,64-718-6202,69.38,104.07
13251,13251,64-718-6202,190,285
13252,13252,64-918-4744,220,330
13253,13253,64-918-4744,101.6,152.4
13254,13254,64-918-4744,235,352.5
13255,13255,64-918-4744,124.62,186.93
13256,13256,64-918-4744,119.8,179.7
13257,13257,64-918-4744,98,147
13258,13258,64-918-4744,83.99,125.985
13259,13259,64-918-4744,225,337.5
13260,13260,64-918-4744,133.17,199.755
13261,13261,64-918-4744,210,315
13262,13262,64-918-4744,44.57,66.855
13263,13263,64-918-4744,220,330
13264,13264,64-918-4744,101.6,152.4
13265,13265,64-918-4744,235,352.5
13266,13266,64-918-4744,124.62,186.93
13267,13267,64-918-4744,119.8,179.7
13268,13268,64-918-4744,98,147
13269,13269,64-918-4744,83.99,125.985
13270,13270,64-918-4744,225,337.5
13271,13271,64-918-4744,133.17,199.755
13272,13272,64-918-4744,210,315
13273,13273,64-941-6067,69.38,104.07
13274,13274,64-941-6067,190,285
13275,13275,64-941-6067,52.08,78.12
